date,P_local_mm,P_IMERG_mm,Caudal_m3s,Q_lamina_mm,Temp_C
2011-09-01,19.9499318059,16.051927541640598,45.4,24.318176698841736,-4.930709587175841
2011-10-01,14.70359724758,14.591209002622014,65.89677419354838,36.4736940972055,-2.479272081828526
2011-11-01,15.191340699014,27.087186134421465,87.08999999999999,46.64911913440808,1.1321440336707838
2011-12-01,1.49315559238,13.89227652157894,97.23548387096774,53.81958885706215,6.2811696943946345
2012-01-01,24.9329908106508,20.51237720721381,81.7290322580645,45.23680799132556,8.713118631533291
2012-02-01,4.9435508606821,8.709225269084495,80.8103448275862,41.84261901155331,8.541416284580919
2012-03-01,1.9420933466,4.23922823245642,73.61290322580645,40.74455156149548,9.015497082963291
2012-04-01,32.353680204279,28.84759984035424,55.18,29.55676189960544,1.5865748048767614
2012-05-01,138.561105275,94.34918414455846,53.63548387096775,29.687101613189544,-2.685835137560332
2012-06-01,225.073719281211,199.47688203672377,45.91666666666666,24.59492540576688,-6.72532038174046
2012-07-01,28.2147827935,90.4496017918522,42.73548387096774,23.65397980222139,-7.497406620308482
2012-08-01,48.2555734376,77.08691048055195,34.938709677419354,19.338485449717684,-7.677520893153542
2012-09-01,4.45008405813,42.474985578967335,48.01,25.716204037695853,-3.6944629059554472
2012-10-01,65.32037399412,46.13797703457122,53.541935483870965,29.63532282286161,-4.5919256003383
2012-11-01,12.067039141,11.366008459656154,129.83666666666667,69.54605731252457,0.5915856095860477
2012-12-01,75.273944590643,61.85481612163797,134.8516129032258,74.64001899547577,1.6465557332734306
2013-01-01,14.376159037447,19.324458751666597,145.09677419354838,80.3106892741484,7.695855736989984
2013-02-01,21.49602791214,10.05404802287176,101.03214285714286,50.50931722713172,7.802713488548193
2013-03-01,0.61440343,12.369306885106214,69.64516129032258,38.54841666137981,5.55573562150164
2013-04-01,9.65861619776,12.345694530625977,52.02666666666666,27.867702049597785,2.83763921392881
2013-05-01,168.50213475289002,117.45713712067132,44.61935483870968,24.696697510894197,-5.572309995363071
2013-06-01,80.731888769898,62.11095662332229,50.49333333333333,27.0463833064651,-7.538695002642783
2013-07-01,29.03030770963,79.29205531063509,46.83870967741935,25.92510467453612,-7.070031294574335
2013-08-01,99.8991215144,105.5235981302717,50.23225806451613,27.80342493057001,-7.1217014577686655
2013-09-01,78.7568248525,35.92358546684107,56.95,30.504849405265134,-6.883889002473381
2013-10-01,11.86483943,13.447709505802225,79.57741935483871,44.045895813783176,-2.767449056325745
2013-11-01,9.329608071904,22.028643144561503,111.81333333333332,59.89199112965839,0.4128472202082207
2013-12-01,5.25271374201,21.13236769931795,137.32258064516128,76.00769325034454,6.133758585171279
2014-01-01,20.13350974576,8.2760787822941,124.7290322580645,69.037196786888,9.33634493091148
2014-02-01,38.1244701928464,48.00659326918511,89.37857142857142,44.68331057747528,6.71034060137066
2014-03-01,5.9298237483,7.303873458968049,71.50967741935484,39.58042151688132,4.76239541633521
2014-04-01,25.641550033504,24.14143114682645,59.38928571428572,31.811434890264263,1.6433455361895994
2014-05-01,100.38581239977,59.78412184328718,50.0516129032258,27.703438300971246,-6.311010193802531
2014-06-01,114.959160803,147.5808445913834,48.9,26.192926003818524,-8.737349698532228
2014-07-01,94.384094447,86.4038970725831,44.71935483870968,24.752047252279223,-8.455091038652995
2014-08-01,51.526395707,109.48820554973555,45.66129032258065,25.273406106615624,-6.495758632656475
2014-09-01,114.5312640115,75.14438322887725,46.766666666666666,25.05022166554696,-6.483732096170456
2014-10-01,16.395459080000002,33.44217558590087,89.94516129032259,49.78441416254069,-0.6906057159898182
2014-11-01,20.5709650857,16.4880265146955,112.14333333333336,60.06875320698478,0.2071587871689644
2014-12-01,15.580878589935,13.240566712731846,96.16774193548386,53.22859645711232,2.5935921361187297
2015-01-01,1.08250516502,6.460221011481415,94.98709677419356,52.57511241366327,9.28856183741783
2015-02-01,7.82098418184,25.29413249378416,77.27142857142857,38.63054853569309,8.753598716803708
2015-03-01,10.339023086869998,29.050416692577176,62.40909090909091,34.54327041892941,8.577540515023372
2015-04-01,1.06381745736,9.234882670793104,,,4.871325571340606
2015-05-01,6.6683550845,25.74365919443506,,,-1.6599469124329858
2015-06-01,9.574824783218,37.00106232037266,,,-4.561017565840075
2015-07-01,195.649924805,138.11399793544683,,,-7.93900250682907
2015-08-01,240.4857449489,255.1121509428639,,,-6.502809366531778
2015-09-01,106.3848062101,80.91254188746444,,,-6.171809191193461
2015-10-01,127.049449248,115.33055862212234,,,-5.263220516442175
2015-11-01,23.314963353000003,29.160102578204548,,,-1.7080343279814656
2015-12-01,2.11106607394,17.207930714034816,203.68421052631575,112.73868376845364,2.109075086211874
2016-01-01,12.53787444485,47.95957956478535,169.2258064516129,93.66604622769732,5.121227563702064
2016-02-01,0.438773362,15.275524484911564,129.51724137931035,67.06246085231246,9.069682066302732
2016-03-01,0.18268833,16.168267008000356,99.71935483870968,55.19440501404512,8.063807031890462
2016-04-01,372.242190679666,197.99654356206108,114.13,61.13289662200017,-1.0309169975066652
2016-05-01,108.699412181079,101.27111805106392,75.30000000000001,41.67835526292678,-6.270678244022918
2016-06-01,103.4833908992247,64.70996222272466,76.15,40.789188449709215,-8.531513956847391
2016-07-01,166.64659835839998,127.6374660095504,65.31612903225806,36.152308502066624,-8.260406363860113
2016-08-01,51.7295324452,33.05852841473711,67.18387096774192,37.18609883309668,-5.657937678973383
2016-09-01,2.937864256275,12.760314877390192,76.42333333333333,40.935597443050256,-2.7320677904567106
2016-10-01,64.71236614347771,46.4456901931282,88.36129032258064,48.90774567802297,-2.5751608371695625
2016-11-01,8.4825705013,25.735465332055817,137.23333333333332,73.5080275103755,0.653497835410576
2016-12-01,30.61829881161,29.91587229729798,170.67741935483872,94.46951021554452,2.6191600384809703
2017-01-01,1.764503879017,6.250465642877868,186.0,102.9505189761538,8.73956485560052
2017-02-01,31.9448727542415,34.42286731987755,148.85714285714286,74.41862002993567,7.622335524125788
2017-03-01,7.0547113754579,17.32135371935511,86.87096774193549,48.082855983833184,5.810546099384396
2017-04-01,63.14970370461,71.7689227710642,70.42,37.71995601613293,-0.5686547742892571
2017-05-01,102.6398257694564,112.89636262184382,60.92758620689656,33.723261397657794,-7.31864044166133
2017-06-01,101.132255627204,129.47040955583805,59.86666666666667,32.067140492745786,-7.954562286056728
2017-07-01,60.1703334175,90.96526499031434,55.461290322580645,30.697680762348455,-7.343529772190095
2017-08-01,84.8650592993,94.47452619407602,51.28709677419355,28.38727542840564,-8.059015337910012
2017-09-01,56.5585657142,38.42338061256124,57.91333333333333,31.02085183301589,-4.611312735874549
2017-10-01,57.11387144,49.440262799638745,82.33870967741936,45.5742628662214,-4.298246850339638
2017-11-01,18.9843215547,19.133587871365812,111.97333333333331,59.97769395502876,-0.2819341335825243
2017-12-01,3.427100810628,12.63548277557617,138.96774193548387,76.9182857699047,4.33982196554507
2018-01-01,17.96176493235,14.757780219481493,109.4258064516129,60.56690087945002,7.355959620047258
2018-02-01,5.7798319217,13.84962627655137,104.61785714285716,52.30193465779524,9.439382344886385
2018-03-01,2.046523128,5.99376042249273,60.41612903225807,33.440171174200216,6.762794917480619
2018-04-01,28.6774342441,16.065288352310567,52.56666666666667,28.156949085222777,4.009201212668643
2018-05-01,47.8338460646,70.07520628824268,35.21612903225807,19.492036345172927,-1.8446430056873169
2018-06-01,68.30873055939101,98.64192651696754,36.25666666666667,19.420617324030957,-8.805946088272663
2018-07-01,96.09748854716,115.06268287674106,34.34516129032258,19.009957952464607,-8.76364234322358
2018-08-01,35.816546688,31.773886504876376,37.31935483870968,20.65616638978708,-6.273674772594347
2018-09-01,141.52369218439998,64.02784964796692,47.07333333333334,25.2144854141735,-3.505254385849639
2018-10-01,81.40442030913,38.25619983372987,54.50967741935484,30.170965481426407,-3.962365759234729
2018-11-01,20.5611639243,19.26148222996176,88.24333333333334,47.26689366728615,0.1309678556919493
2018-12-01,25.47291346781,13.243402379289163,109.03870967741936,60.352643816024106,2.768977352280615
2019-01-01,5.6670221233,11.232794965858051,106.32903225806452,58.85284437204268,8.343340910237373
2019-02-01,7.26429051781,11.51458504120534,94.01785714285714,47.00264328906085,9.823249646968748
2019-03-01,1.823017147,12.390102562680894,67.15483870967742,37.17002955333975,7.094643482425056
2019-04-01,3.6838350256817,13.80456096011697,56.53,30.27987948866792,4.88833426198903
2019-05-01,66.34372533619,45.68179157891906,38.49077419354838,21.30454397322448,-1.964193363923755
2019-06-01,92.811897605,102.8493359243502,28.798466666666663,15.42568724792299,-8.089618534610906
2019-07-01,20.420280545,73.43611283617372,24.811225806451613,13.732949318326524,-7.119585618964379
2019-08-01,13.302320883799998,48.68244366514583,31.21935483870968,17.279832165300316,-5.82783972171103
2019-09-01,22.8407749285,33.094926785056714,47.7073,25.55406500494829,-5.666242318497723
2019-10-01,15.328923277,18.577410839987195,44.00661290322581,24.35754643424625,-2.3535236992176465
2019-11-01,3.353470494,12.4852910261718,65.04393333333333,34.840305374178016,2.8181769330223005
2019-12-01,5.622991803300001,2.846906068080844,64.84545161290323,35.891789767696004,7.543139998333117
2020-01-01,15.580000135311002,10.500408647860343,85.46051612903226,47.30217466373028,10.793881731378406
2020-02-01,0.0956747655999999,9.996716417221622,63.96596551724138,33.1208031664086,10.126567473310445
2020-03-01,0.0,2.8275781476901622,54.00251612903226,29.890253018827885,9.681525693200626
2020-04-01,,,41.385,22.16757142470408,
